"countrycode","country","currency_unit","year","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","rgdpo.pop","Country Name","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Duration of compulsory education (years)","Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male","Number of years of free pre-primary education guaranteed in legal frameworks","Number of years of free primary and secondary education guaranteed in legal frameworks","yrs_sch","fdi","voc","Years.Ratio","European.Average","gen","year_orig","log.rgdpo.pop"
"DEU","Germany","Euro",1978,1669047.5,1626621.75,78.573586,37.92113113,1787.825081,3.123825312,1256509.75,1736760.125,1673409.625,1624749.75,6927018.5,0.23526758,0.779326499,0.824628055,2119179.75,1630543.375,2189644.25,8759330,0.372265816,0.72465986,0.804897308,0.668120921,0.058808442,0.033606134,1.026993654,0.461359501,0.442494482,0.455746859,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.602682829,0.295584202,0.170672998,0.18929413,-0.239448175,-0.018786011,0.437062442,0.39313677,0.547157645,0.424624383,0.371982276,0.347576529,1.176012635,20701.8902,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2165461,1,NA,NA,NA,8,9.93798028909425
"DEU","Germany","Euro",1979,1735964,1701693.625,78.438164,38.39735031,1775.785855,3.151055813,1295824.625,1841992.625,1738906.75,1689691.5,7199954.5,0.239124537,0.789660215,0.857078075,2207133.5,1686713.625,2307238,9082789,0.390467227,0.735759079,0.826799035,0.668120921,0.056963988,0.033748247,0.937138367,0.533885479,0.506817877,0.521579862,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.595376074,0.323235363,0.171524063,0.197546363,-0.264153093,-0.023528744,0.508961678,0.442598045,0.620398283,0.470621943,0.422549814,0.407837927,1.233642697,21694.71515,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19658045,1,NA,NA,NA,9,9.98482396839286
"DEU","Germany","Euro",1980,1736296.875,1725220,78.2831,38.70497131,1756.723747,3.17852354,1329151.375,1875071.75,1753246.875,1697499.125,7419948.5,0.237129673,0.797477841,0.886858821,2238228.25,1720701.125,2323461.75,9405265,0.408833176,0.731955051,0.816800714,0.668120921,0.051940072,0.033905573,0.929358209,0.570156455,0.542042077,0.559843361,"Benchmark","Extrapolated","Market-based","Regular","Regular",0.877955208,NA,0.601959825,0.321602762,0.1810458,0.212338239,-0.293577582,-0.023369046,0.547399282,0.473592073,0.64582175,0.490960479,0.443043172,0.453715384,1.23916316,22038.2177,"Germany","3.28","5.7","0.68","1.8","4.51","6.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,-0.019633295,1,0.97718126,0.932804,1,10,10.0005333933908
"DEU","Germany","Euro",1981,1676249.75,1689161.375,78.107857,38.62104797,1734.651833,3.202843189,1316761,1788863.125,1696183.75,1656873.125,7514232.5,0.234906584,0.774363041,0.838591039,2250074,1736325.75,2267287.25,9679897,0.424225062,0.73036015,0.791129053,0.668120921,0.049125116,0.033987336,1.155519651,0.491534591,0.471917301,0.483113885,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.605059028,0.284935564,0.189667508,0.227323189,-0.291479856,-0.015505451,0.474523574,0.417201817,0.545801461,0.427911401,0.398588866,0.389281839,0.914059818,21626.011,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051949292,1,NA,NA,NA,11,9.98165208215235
"DEU","Germany","Euro",1982,1643902.125,1650756.875,77.926011,38.30965424,1723.615875,3.227349043,1279673.625,1729146.375,1669072.25,1630394.375,7444911,0.229865834,0.778036356,0.822685242,2241189.5,1718550.375,2228021.25,9911905,0.4360511,0.724177599,0.773902774,0.668120921,0.048142008,0.033949394,1.240696618,0.488205522,0.465275586,0.476313323,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.600732863,0.275683433,0.18415311,0.231544659,-0.282599956,-0.009514071,0.470413297,0.399992853,0.546246171,0.429319471,0.396386027,0.38528946,0.874907792,21183.644,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06029847,1,NA,NA,NA,12,9.96098465345958
"DEU","Germany","Euro",1983,1651924.5,1650723.375,77.770213,38.03018951,1710.57338,3.252042294,1268592.125,1743002.5,1672166.625,1631234.25,7324781,0.225264326,0.770965695,0.811257362,2276430.5,1734239.75,2286013,10154795,0.449599385,0.731690764,0.789864182,0.668120921,0.047659289,0.033897825,1.305460256,0.487828135,0.460903674,0.472469121,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.602538884,0.290829062,0.17514962,0.226708218,-0.282791734,-0.012434103,0.466028631,0.388906658,0.562821507,0.422881126,0.389015943,0.390425146,0.788734078,21225.65069,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12947655,1,NA,NA,NA,13,9.96296566748231
"DEU","Germany","Euro",1984,1662089.875,1666047.875,77.682295,38.22592163,1699.537423,3.276924372,1262781.875,1732995.25,1672903.875,1639937.25,7266571.5,0.215038344,0.758337021,0.777813673,2340692.75,1764813,2325656.75,10390023,0.463169575,0.741837025,0.792337537,0.668120921,0.048572794,0.033816382,1.455106868,0.45874083,0.433442533,0.442155778,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.601087391,0.286726445,0.168931022,0.243160218,-0.29189983,-0.008005233,0.43566969,0.365502685,0.540832162,0.395051688,0.371372968,0.366568089,0.696315587,21446.94457,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081458464,1,NA,NA,NA,14,9.97333746992097
"DEU","Germany","Euro",1985,1672687.25,1668138.75,77.691595,38.57288742,1676.46224,3.301996708,1264008.625,1726032.125,1686999.5,1652194.625,7341513,0.213577986,0.746088684,0.753757417,2395182.75,1792777.25,2352912.25,10619198,0.477970511,0.749725103,0.791716456,0.668120921,0.049486555,0.033745825,1.505226255,0.45897314,0.434215993,0.44336307,"Benchmark","Benchmark","Market-based","Regular","Regular",0.917338325,NA,0.600250125,0.279642314,0.164798111,0.25795716,-0.299883813,-0.00276392,0.432881236,0.366485089,0.554008603,0.394263417,0.369262666,0.361374825,0.659633458,21471.28978,"Germany","3.67","6.4","0.53","1.4","4.99","7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73,0.072502814,1,0.9707006,0.9449358,1,15,9.97447196265954
"DEU","Germany","Euro",1986,1788948.125,1800300,77.806147,39.01647949,1657.400132,3.327261209,1326216.75,1817226.25,1803602.875,1766938.25,7528734,0.215144202,0.769904315,0.76563412,2449968.5,1850066.875,2441412.5,10856632,0.492635578,0.755364835,0.80916667,0.668120921,0.050384942,0.033800799,1.110261798,0.612368166,0.580114067,0.592151701,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.590476215,0.277887166,0.160097137,0.266696036,-0.291306645,-0.003849932,0.573066831,0.492995679,0.75732094,0.472643495,0.440241188,0.499073654,0.898455858,23138.27467,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113932036,1,NA,NA,NA,16,10.0492434374666
"DEU","Germany","Euro",1987,1856395.625,1879877.625,78.015731,39.35573959,1634.324948,3.35271883,1381917.25,1883924.125,1868967.375,1832597.125,7776826,0.215117663,0.78195864,0.780002117,2484320.75,1901405,2499994,11096055,0.507670045,0.757208347,0.819119453,0.668120921,0.049748227,0.033914592,0.918991766,0.735152364,0.694601595,0.708386898,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.596003711,0.273931921,0.158072159,0.280227333,-0.303466499,-0.004768572,0.684186399,0.582973957,0.927317142,0.52284652,0.490356743,0.604984999,1.074163914,24096.1355,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12480361,1,NA,NA,NA,17,10.0898067539238
"DEU","Germany","Euro",1988,1955972.75,1979925.375,78.307525,39.59831619,1629.308604,3.378371477,1436146.5,1984120.25,1968531.25,1932584.875,8115495,0.21815522,0.794258058,0.798132002,2576420.25,1945898.625,2590964.25,11357135,0.5241642,0.771459937,0.833985686,0.668120921,0.050650802,0.034074217,0.897943584,0.756285965,0.711782038,0.725021362,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.588891625,0.283544451,0.154230431,0.278174967,-0.300385892,-0.004455631,0.702664852,0.595144928,0.961025119,0.549681485,0.517396927,0.618912339,1.07311511,25283.97335,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107660495,1,NA,NA,NA,18,10.1379260095654
"DEU","Germany","Euro",1989,2055192.75,2064584.25,78.660303,39.83166885,1606.233421,3.404220104,1492012.625,2081118.625,2063138.75,2024104.5,8541500,0.225556985,0.811238527,0.822181582,2676812,1978407.875,2674209.75,11654764,0.543012142,0.792583585,0.851183474,0.668120921,0.05188835,0.034334514,0.96125004,0.718477845,0.678112447,0.691189706,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.58990705,0.291045278,0.147215262,0.274827361,-0.300446898,-0.002548021,0.669520378,0.575880229,0.914655387,0.560834527,0.527198255,0.580506504,0.940076292,26246.83826,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36980322,1,NA,NA,NA,19,10.1753008135273
"DEU","Germany","Euro",1990,2204488.5,2221450.25,79.053984,39.54772949,1583.158237,3.430266619,1585106.125,2215551.5,2209463,2161114.25,9037278,0.234587803,0.844700277,0.855328381,2817478.5,2050700.625,2803932.5,11994386,0.565532506,0.830794573,0.888794005,0.668120921,0.052157201,0.034759477,0.826111336,0.84326148,0.801845014,0.819783986,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.598698795,0.291722417,0.134768218,0.31357646,-0.337929398,-0.000836515,0.771545112,0.697713137,1.161856771,0.596998036,0.558630943,0.696210384,1.092292309,28100.42123,"Germany","7.56","12.78","7.18","19.04","8.48","13.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.96,0.14431024,1,0.95310795,0.9564895,0,20,10.2435398456009
"DEU","Germany","Euro",1991,2341495.25,2344616.25,79.490835,38.64250183,1554.063441,3.443635225,1668975.75,2357623,2346183.5,2307449,9599782,0.244087234,0.902987063,0.919302583,2961403,2134803.75,2938076.5,12352928,0.589913905,0.883118868,0.941857636,0.668120921,0.052632064,0.035323173,0.848510181,0.836662769,0.796579957,0.809951901,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.591199756,0.298445284,0.132099316,0.301268131,-0.323012441,1.25e-16,0.767732203,0.699437022,1.145155668,0.636225045,0.605622053,0.690116346,1.072082281,29495.42862,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25370112,1,NA,NA,NA,21,10.2919905682862
"DEU","Germany","Euro",1992,2434018.75,2428830,79.963159,38.07052231,1565.093848,3.457055569,1748012.875,2452438,2440201.5,2365787.5,10178882,0.252548575,0.885940731,0.912694991,3018352.75,2211468.75,3018008.25,12723940,0.612470508,0.891462207,0.958194971,0.67629379,0.049683467,0.035801385,0.798458966,0.91756022,0.873567641,0.901045144,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.600124955,0.297755033,0.138746515,0.337626666,-0.374253184,0,0.841105044,0.764401317,1.248254538,0.592323482,0.546428204,0.751004577,1.102886558,30374.36277,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10028884,0,NA,NA,NA,22,10.3213542016574
"DEU","Germany","Euro",1993,2448337.5,2454800,80.428556,37.5483284,1540.184349,3.470528126,1769937,2451959,2453189.25,2386079.5,10686260,0.257107854,0.893407464,0.90571022,2988868,2216709.75,2982609,13036701,0.627156615,0.89156425,0.956407011,0.677943885,0.047002856,0.035899226,0.845329519,0.889515281,0.844309688,0.868056238,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.60277009,0.285833776,0.139006138,0.298524708,-0.326134652,0,0.815960586,0.72699517,1.208469391,0.590678453,0.539337993,0.718073189,0.980504751,30521.49786,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023164615,0,NA,NA,NA,23,10.3261865621758
"DEU","Germany","Euro",1994,2548591.75,2551067,80.832937,37.62234116,1536.576995,3.484053373,1828536.25,2530297,2534441.75,2485637.25,11144825,0.256865829,0.906342745,0.909720898,3060358.5,2259126.5,3055906.5,13370675,0.641883254,0.903791666,0.970144987,0.661825776,0.05232605,0.035708118,0.829721482,0.910520732,0.870020747,0.88710326,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.59525466,0.282326341,0.140386149,0.310239345,-0.328206509,0,0.837424338,0.764492452,1.220458508,0.603642941,0.566177249,0.73027581,1.016123891,31559.74649,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34090686,0,NA,NA,NA,24,10.3596377422913
"DEU","Germany","Euro",1995,2633828.75,2642739.75,81.138659,37.81583023,1530.571474,3.49763155,1895210.25,2596994.25,2607602.75,2559321,11489487,0.252036899,0.925939918,0.928177595,3107615,2297782,3104845.75,13694340,0.65725553,0.907356262,0.974521041,0.66114825,0.052617721,0.035490017,0.732749012,1.026853323,0.991569459,1.010275602,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.600800991,0.274207056,0.139711916,0.341498524,-0.356218487,-1.8e-16,0.939014196,0.89628315,1.404586673,0.650668681,0.612242758,0.835414708,1.158926368,32570.66092,"Germany","9.32","15.58","6.36","16.91","10.74","16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93,0.46567953,0,0.93847656,0.97792596,0,25,10.3911671903579
"DEU","Germany","Euro",1996,2666704.25,2678939.75,81.323664,37.80739975,1516.751189,3.511262178,1943969,2606383,2625137.75,2586794,11756135,0.247043401,0.922081113,0.917369306,3132656.75,2340938,3117595,14006530,0.673956156,0.910128713,0.973666489,0.65817374,0.053171385,0.035310924,0.769378814,0.976630509,0.951307535,0.965408623,"Benchmark","Benchmark","Market-based","Regular","Regular",0.925400874,NA,0.613496363,0.256075233,0.138001055,0.346953511,-0.354526132,0,0.886115491,0.876992941,1.379023314,0.636087239,0.603045762,0.79211843,1.089430451,32941.70009,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6243601,0,NA,NA,NA,26,10.4024946141181
"DEU","Germany","Euro",1997,2772802.25,2767329.5,81.399251,37.77033234,1507.67613,3.524946213,2023627.25,2694885.75,2724250,2702433.75,11598417,0.233144283,0.953368723,0.938878953,3188799,2359243.75,3149774,14313491,0.692013979,0.919816792,0.976684093,0.646556914,0.056341108,0.035188831,0.886608669,0.825777769,0.811954856,0.818509638,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.608956933,0.248390347,0.139859647,0.346084714,-0.3432917,2.11e-16,0.7552827,0.770283043,1.132717371,0.599784553,0.578964353,0.711532295,1.001408815,33996.98973,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84260994,0,NA,NA,NA,27,10.4340272623257
"DEU","Germany","Euro",1998,2898376,2862586,81.402673,38.21792984,1504.559034,3.538683653,2100450.75,2798904.25,2833726.25,2839403.5,11466787,0.220777601,0.974552453,0.94322288,3253019.5,2399071.75,3225109.75,14640344,0.714652777,0.91954577,0.980012834,0.63981694,0.058766194,0.035183299,0.899703757,0.79680717,0.790119171,0.78853935,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.599667549,0.245986,0.140083179,0.371779054,-0.357515752,0,0.731809199,0.770006418,1.075050116,0.560087621,0.555329263,0.72247386,1.06912744,35165.74941,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,1.3187419,0,NA,NA,NA,28,10.467827859762
"DEU","Germany","Euro",1999,3013046.25,2978213,81.389927,38.80725479,1491.513292,3.552474499,2226664,2936328.75,2952645.75,2957202,11298718,0.210104942,0.996623278,0.961988986,3314412.25,2453017.25,3313709.75,14985024,0.739374936,0.919364691,0.988089561,0.645175457,0.057623126,0.035309058,0.938627276,0.743419766,0.743109941,0.741964936,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.609285116,0.239978462,0.143678024,0.36141181,-0.354353398,0,0.684349358,0.742137909,0.993915379,0.553462982,0.552916527,0.71363467,1.028728604,36591.91143,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,3.919718,0,NA,NA,NA,29,10.5075824957852
"DEU","Germany","Euro",2000,3030253,3035471.75,81.400882,39.60311508,1465.937805,3.566318989,2240532.75,2974363.5,2979409.5,3026260,11159206,0.197292924,1.011234283,0.956055224,3410944.5,2493155.75,3381556,15329394,0.765129864,0.930682361,0.99184531,0.654206157,0.054400928,0.03554602,1.085400833,0.653432965,0.652190983,0.642094135,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.59600848,0.242487699,0.144355074,0.384341478,-0.367192745,1.2e-16,0.606525302,0.648398757,0.847103775,0.515352547,0.536459148,0.641561031,0.915310264,37290.40368,"Germany","10.48","17.39","1.38","3.66","12.9","19.739999999999998","13",NA,NA,NA,NA,NA,NA,"0","13",10.59,12.7315035,0,0.9184783,0.9831894,0,30,10.5264912985366
"DEU","Germany","Euro",2001,3063525.5,3076616,81.453885,39.4514389,1458.165032,3.574926376,2280024.75,2976507,3025722.75,3077437.5,10977366,0.184955001,1.03431201,0.959965348,3468298.75,2518931.75,3388445.25,15626026,0.78586036,0.941564202,0.988859177,0.641212702,0.058716919,0.035774931,1.11751,0.64301759,0.642520905,0.631723642,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.593358815,0.226318881,0.147525385,0.400327563,-0.367530614,0,0.601148486,0.64089483,0.811418653,0.502514839,0.519399107,0.645257056,0.990901828,37771.26162,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,2.9267554,0,NA,NA,NA,31,10.5393038178492
"DEU","Germany","Euro",2002,3037455.75,3065723,81.535122,39.23355103,1448.923511,3.583554506,2254548.75,2884394.5,3012431,3073665.5,10721438,0.176741078,1.03973341,0.928966463,3461432.5,2500565.25,3308770.5,15849997,0.799590528,0.939510345,0.965412319,0.635994136,0.060198415,0.035841826,1.062551667,0.687936842,0.686727166,0.673045993,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.581001163,0.20491682,0.152503803,0.431069434,-0.36949119,1.13e-16,0.645726323,0.682397187,0.848748088,0.508881032,0.516268849,0.702510715,1.051830292,37600.02959,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,2.4666152,0,NA,NA,NA,32,10.5347601163458
"DEU","Germany","Euro",2003,3049400.75,3140563.5,81.61438,38.8254509,1443.408008,3.592203379,2271235.75,2915465,3029813.5,3118041.25,10983600,0.179341659,1.029942036,0.914197385,3437198.5,2513289.25,3318425.25,16049977,0.809964538,0.935571253,0.97096777,0.633888125,0.060629092,0.035795674,0.886034167,0.832903624,0.82382381,0.80051291,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.575987101,0.206613466,0.1524304,0.472593844,-0.407624781,0,0.784735203,0.791812778,1.014917254,0.55578804,0.570254326,0.830977619,1.174725652,38480.51655,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,2.6143453,0,NA,NA,NA,33,10.5579073285461
"DEU","Germany","Euro",2004,3112337.5,3231047.25,81.646474,38.97291565,1442.584218,3.600873232,2272663.25,2933727.25,3094666.25,3207702.75,11230304,0.178913116,1.021654606,0.88195765,3477588.25,2521367.75,3307074.25,16240581,0.820299625,0.938777089,0.959685206,0.619628608,0.064904958,0.03577077,0.805365,0.92660886,0.907790959,0.875801265,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.562315881,0.206086397,0.146185979,0.531153381,-0.445741594,0,0.874421775,0.84309715,1.127350688,0.588865876,0.599521756,0.914263129,1.2771703,39573.62874,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,-0.7251547,0,NA,NA,NA,34,10.5859182344963
"DEU","Germany","Euro",2005,3139704,3391866.5,81.602741,38.92366791,1432.423495,3.609564066,2322696.5,3006691.5,3171629.75,3328034.25,11485836,0.180802777,1.03677702,0.868875027,3503034,2539572,3312517.25,16430068,0.83297646,0.943534732,0.959118366,0.612890661,0.065884143,0.035858102,0.80412,0.922740996,0.897245944,0.855078936,"Benchmark","Benchmark","Market-based","Regular","Regular",0.940445984,NA,0.555189848,0.205525205,0.142728582,0.552069366,-0.455513,0,0.8707816,0.810670257,1.124854207,0.589489996,0.616824508,0.913188577,1.185110927,41565.5952,"Germany","10.89","17.97","1.4","3.66","13.52","20.49","13",NA,NA,NA,NA,NA,NA,"0","13",11.98,2.101793,0,0.96957237,0.9951139,0,35,10.6350280656028
"DEU","Germany","Euro",2006,3276067.25,3470312,81.472226,39.18634415,1453.188534,3.618275642,2367318,3111590.5,3289767,3453487,12392154,0.188241854,1.018915176,0.857857168,3636725.25,2572178.75,3410175.75,16668043,0.850191295,0.957925618,0.965602994,0.598493159,0.070879921,0.036105298,0.797140833,0.935449779,0.909500122,0.866383255,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.541030049,0.215513304,0.144456238,0.594935715,-0.495935291,0,0.891723573,0.826961637,1.099216938,0.603372395,0.629202485,0.880978048,1.171038032,42595.0311,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,2.9199603,0,NA,NA,NA,36,10.6594928846093
"DEU","Germany","Euro",2007,3436286.25,3665398.5,81.27783,39.81446075,1454.087207,3.627008438,2410898.75,3208645.75,3441685.75,3630573.25,13264774,0.19419679,1.02970314,0.859287381,3744970.75,2578210.75,3465561.75,16914972,0.868198991,0.967143297,0.962091923,0.590178907,0.0719456,0.036474943,0.7306375,1.019533396,0.994005144,0.942290187,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.518310964,0.219730332,0.145743608,0.624398172,-0.508183002,-1.36e-16,0.981610358,0.916855514,1.154399991,0.653791308,0.67775327,0.954722881,1.261529088,45097.15011,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,1.4843386,0,NA,NA,NA,37,10.7165743330285
"DEU","Germany","Euro",2008,3500104.25,3750630.75,81.065752,40.34532547,1447.328469,3.635762215,2489504.25,3311024.75,3525126,3636694.5,14136853,0.202517092,1.010983825,0.875143051,3780918,2608535.75,3501176.5,17154732,0.885181248,0.962496996,0.958112955,0.604603648,0.065568,0.03685936,0.682674711,1.086012602,1.058165312,1.025702238,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.527528763,0.225897565,0.157022625,0.632868588,-0.543317556,1.25e-16,1.054319382,0.973777771,1.19248867,0.709861934,0.712203205,1.000810981,1.250271916,46266.52634,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,0.8265034,0,NA,NA,NA,38,10.742174005385
"DEU","Germany","Euro",2009,3354149.5,3498118,80.899961,40.42920685,1405.055864,3.64453721,2511257.5,3194402.75,3362922.25,3466080.75,14736058,0.214413688,0.966865361,0.865964651,3565638.5,2627711.25,3386318.25,17295962,0.891182065,0.919466197,0.938699961,0.626461744,0.054307733,0.036960885,0.71984336,1.034086704,1.010307789,0.980238676,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.552080095,0.19709447,0.172443539,0.558157504,-0.479775608,0,1.002126217,0.92289567,1.136408925,0.669463456,0.676452279,0.930127084,1.00193274,43240.04557,"Germany",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0","13",NA,1.6621981,0,NA,NA,NA,39,10.6745223256379
